clause_id,doc_id,document,regulation_type,year,pasal,ayat,huruf,angka,source_location,bab,bagian,paragraf,clause_text,word_count,segmentation_note,unit_text_before_atomic_split,is_substantive,non_substantive_reason,policy_theme,label_id,label_source,rule_keyword,confidence,review_flag,keyword_scores_json,weighted_hits_json,audit_note,technical_tariff_clause,technical_tariff_evidence,domain_markers,domain_marker_evidence,best_theme_candidate,best_theme_score,final_label_score,audit_label_consistent,second_theme_candidate,second_theme_score,score_margin,n_matched_keywords_best_theme,n_matched_keywords_all_themes,top_evidence_keywords,strong_evidence_keywords,weak_or_ambiguous_evidence_keywords,evidence_strength
C00542,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 6,2,a,,Pasal 6 ayat 2 huruf a,BAB II,Bagian Kesatu,,negosiasi dengan batas atas berdasarkan harga patokan tertinggi sebagaimana tercantum dalam Lampiran I yang merupakan bagian tidak terpisahkan dari Peraturan Presiden ini,22,huruf-level clause,negosiasi dengan batas atas berdasarkan harga patokan tertinggi sebagaimana tercantum dalam Lampiran I yang merupakan bagian tidak terpisahkan dari Peraturan Presiden ini;,True,substantive_candidate,Economic and Pricing Policy,L4,weighted-rule-assisted,harga patokan tertinggi,0.716,False,"{""Energy Security"": 0.0, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.0, ""Economic and Pricing Policy"": 2.35, ""Governance and Institutional Responsibility"": 0.2, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [], ""Economic and Pricing Policy"": [{""keyword"": ""harga patokan tertinggi"", ""weight"": 2.35}], ""Governance and Institutional Responsibility"": [{""keyword"": ""peraturan"", ""weight"": 0.2}], ""Environmental Protection and Safety"": []}",weighted keyword rule,True,harga patokan tertinggi,tariff_procurement,tariff_procurement: harga patokan tertinggi,Economic and Pricing Policy,2.35,2.35,True,Governance and Institutional Responsibility,0.2,2.15,1,2,harga patokan tertinggi,harga patokan tertinggi,,strong_evidence
C00543,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 6,2,b,,Pasal 6 ayat 2 huruf b,BAB II,Bagian Kesatu,,berlaku sebagai harga dasar,4,huruf-level clause,berlaku sebagai harga dasar;,True,substantive_candidate,Economic and Pricing Policy,L4,weighted-rule-assisted,harga dasar,0.55,True,"{""Energy Security"": 0.0, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.0, ""Economic and Pricing Policy"": 1.0, ""Governance and Institutional Responsibility"": 0.0, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [], ""Economic and Pricing Policy"": [{""keyword"": ""harga dasar"", ""weight"": 1.0}], ""Governance and Institutional Responsibility"": [], ""Environmental Protection and Safety"": []}",weighted keyword rule; needs review due to low score or small margin,False,,,,Economic and Pricing Policy,1.0,1.0,True,Environmental Protection and Safety,0.0,1.0,1,1,harga dasar,,,weak_evidence
C00544,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 6,2,c,,Pasal 6 ayat 2 huruf c,BAB II,Bagian Kesatu,,berlaku ketentuan eskalasi selama jangka waktu PJBL atau PJBU,9,huruf-level clause,berlaku ketentuan eskalasi selama jangka waktu PJBL atau PJBU; dan,True,substantive_candidate,Economic and Pricing Policy,L4,weighted-rule-assisted,"pjbl, pjbu, eskalasi",0.797,False,"{""Energy Security"": 0.0, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.0, ""Economic and Pricing Policy"": 3.0, ""Governance and Institutional Responsibility"": 0.25, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [], ""Economic and Pricing Policy"": [{""keyword"": ""pjbl"", ""weight"": 1.0}, {""keyword"": ""pjbu"", ""weight"": 1.0}, {""keyword"": ""eskalasi"", ""weight"": 1.0}], ""Governance and Institutional Responsibility"": [{""keyword"": ""ketentuan"", ""weight"": 0.25}], ""Environmental Protection and Safety"": []}",weighted keyword rule,True,pjbl; pjbu,geothermal; tariff_procurement,geothermal: pjbu | tariff_procurement: pjbl; pjbu,Economic and Pricing Policy,3.0,3.0,True,Governance and Institutional Responsibility,0.25,2.75,3,4,"pjbl, pjbu, eskalasi",,,strong_evidence
C00545,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 6,2,d,,Pasal 6 ayat 2 huruf d,BAB II,Bagian Kesatu,,berlaku sebagai persetujuan harga dari Menteri,6,huruf-level clause,berlaku sebagai persetujuan harga dari Menteri.,True,substantive_candidate,Economic and Pricing Policy,L4,weighted-rule-assisted,persetujuan harga,0.62,False,"{""Energy Security"": 0.0, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.0, ""Economic and Pricing Policy"": 2.0, ""Governance and Institutional Responsibility"": 1.2, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [], ""Economic and Pricing Policy"": [{""keyword"": ""persetujuan harga"", ""weight"": 2.0}], ""Governance and Institutional Responsibility"": [{""keyword"": ""menteri"", ""weight"": 0.2}, {""keyword"": ""persetujuan"", ""weight"": 1.0}], ""Environmental Protection and Safety"": []}",weighted keyword rule,True,persetujuan harga,tariff_procurement,tariff_procurement: persetujuan harga,Economic and Pricing Policy,2.0,2.0,True,Governance and Institutional Responsibility,1.2,0.8,1,3,persetujuan harga,persetujuan harga,,strong_evidence
C00546,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 6,3,,,Pasal 6 ayat 3,BAB II,Bagian Kesatu,,Harga pembelian Tenaga Listrik berdasarkan harga kesepakatan sebagaimana dimaksud dalam Pasal 5 ayat (1) huruf b dilaksanakan melalui negosiasi dan wajib mendapatkan persetujuan harga dari Menteri,26,ayat-level clause,Harga pembelian Tenaga Listrik berdasarkan harga kesepakatan sebagaimana dimaksud dalam Pasal 5 ayat (1) huruf b dilaksanakan melalui negosiasi dan wajib mendapatkan persetujuan harga dari Menteri.,True,substantive_candidate,Economic and Pricing Policy,L4,weighted-rule-assisted,"harga pembelian tenaga listrik, harga kesepakatan, persetujuan harga",0.99,False,"{""Energy Security"": 0.45, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.0, ""Economic and Pricing Policy"": 5.35, ""Governance and Institutional Responsibility"": 1.2, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [{""keyword"": ""tenaga listrik"", ""weight"": 0.45}], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [], ""Economic and Pricing Policy"": [{""keyword"": ""harga pembelian tenaga listrik"", ""weight"": 2.35}, {""keyword"": ""harga kesepakatan"", ""weight"": 1.0}, {""keyword"": ""persetujuan harga"", ""weight"": 2.0}], ""Governance and Institutional Responsibility"": [{""keyword"": ""menteri"", ""weight"": 0.2}, {""keyword"": ""persetujuan"", ""weight"": 1.0}], ""Environmental Protection and Safety"": []}",weighted keyword rule,True,harga pembelian tenaga listrik; harga kesepakatan; persetujuan harga,tariff_procurement,tariff_procurement: harga pembelian tenaga listrik; harga kesepakatan; persetujuan harga,Economic and Pricing Policy,5.35,5.35,True,Governance and Institutional Responsibility,1.2,4.15,3,6,"harga pembelian tenaga listrik, persetujuan harga, harga kesepakatan","harga pembelian tenaga listrik, persetujuan harga",,strong_evidence
C00547,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 7,,,,Pasal 7,BAB II,Bagian Kesatu,,Harga pembelian Tenaga Listrik sebagaimana dimaksud dalam Pasal 6 merupakan harga pada titik pertemuan antar peralatan listrik pada instalasi pembangkit Tenaga Listrik dengan peralatan listrik instalasi penyaluran Tenaga Listrik (busbar pembangkit) dan tidak termasuk harga fasilitas jaringan Tenaga Listrik,39,article-level clause,Harga pembelian Tenaga Listrik sebagaimana dimaksud dalam Pasal 6 merupakan harga pada titik pertemuan antar peralatan listrik pada instalasi pembangkit Tenaga Listrik dengan peralatan listrik instalasi penyaluran Tenaga Listrik (busbar pembangkit) dan tidak termasuk harga fasilitas jaringan Tenaga Listrik.,True,substantive_candidate,Economic and Pricing Policy,L4,weighted-rule-assisted,"harga pembelian tenaga listrik, busbar, harga fasilitas jaringan",0.941,False,"{""Energy Security"": 1.8, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.0, ""Economic and Pricing Policy"": 4.7, ""Governance and Institutional Responsibility"": 0.0, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [{""keyword"": ""tenaga listrik"", ""weight"": 0.45}, {""keyword"": ""pembangkit tenaga listrik"", ""weight"": 1.35}], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [], ""Economic and Pricing Policy"": [{""keyword"": ""harga pembelian tenaga listrik"", ""weight"": 2.35}, {""keyword"": ""busbar"", ""weight"": 1.0}, {""keyword"": ""harga fasilitas jaringan"", ""weight"": 1.35}], ""Governance and Institutional Responsibility"": [], ""Environmental Protection and Safety"": []}",weighted keyword rule,True,harga pembelian tenaga listrik; busbar,tariff_procurement,tariff_procurement: harga pembelian tenaga listrik; busbar,Economic and Pricing Policy,4.7,4.7,True,Energy Security,1.8,2.9,3,5,"harga pembelian tenaga listrik, harga fasilitas jaringan, busbar",harga pembelian tenaga listrik,,strong_evidence
C00548,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 8,1,,,Pasal 8 ayat 1,BAB II,Bagian Kesatu,,Harga fasilitas jaringan Tenaga Listrik sebagaimana dimaksud dalam Pasal 7 ditetapkan berdasarkan kesepakatan para pihak paling tinggi sebesar 30% (tiga puluh persen) dari harga pembelian Tenaga Listrik,27,ayat-level clause,Harga fasilitas jaringan Tenaga Listrik sebagaimana dimaksud dalam Pasal 7 ditetapkan berdasarkan kesepakatan para pihak paling tinggi sebesar 30% (tiga puluh persen) dari harga pembelian Tenaga Listrik.,True,substantive_candidate,Economic and Pricing Policy,L4,weighted-rule-assisted,"harga pembelian tenaga listrik, harga fasilitas jaringan",0.866,False,"{""Energy Security"": 0.45, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.0, ""Economic and Pricing Policy"": 3.7, ""Governance and Institutional Responsibility"": 0.2, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [{""keyword"": ""tenaga listrik"", ""weight"": 0.45}], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [], ""Economic and Pricing Policy"": [{""keyword"": ""harga pembelian tenaga listrik"", ""weight"": 2.35}, {""keyword"": ""harga fasilitas jaringan"", ""weight"": 1.35}], ""Governance and Institutional Responsibility"": [{""keyword"": ""ditetapkan"", ""weight"": 0.2}], ""Environmental Protection and Safety"": []}",weighted keyword rule,True,harga pembelian tenaga listrik,tariff_procurement,tariff_procurement: harga pembelian tenaga listrik,Economic and Pricing Policy,3.7,3.7,True,Energy Security,0.45,3.25,2,4,"harga pembelian tenaga listrik, harga fasilitas jaringan",harga pembelian tenaga listrik,,strong_evidence
C00549,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 8,2,,,Pasal 8 ayat 2,BAB II,Bagian Kesatu,,Harga fasilitas jaringan Tenaga Listrik yang telah disepakati sebagaimana dimaksud pada ayat (1) berlaku sebagai persetujuan dari Menteri,18,ayat-level clause,Harga fasilitas jaringan Tenaga Listrik yang telah disepakati sebagaimana dimaksud pada ayat (1) berlaku sebagai persetujuan dari Menteri.,True,substantive_candidate,Economic and Pricing Policy,L4,weighted-rule-assisted,harga fasilitas jaringan,0.536,True,"{""Energy Security"": 0.45, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.0, ""Economic and Pricing Policy"": 1.35, ""Governance and Institutional Responsibility"": 1.2, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [{""keyword"": ""tenaga listrik"", ""weight"": 0.45}], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [], ""Economic and Pricing Policy"": [{""keyword"": ""harga fasilitas jaringan"", ""weight"": 1.35}], ""Governance and Institutional Responsibility"": [{""keyword"": ""menteri"", ""weight"": 0.2}, {""keyword"": ""persetujuan"", ""weight"": 1.0}], ""Environmental Protection and Safety"": []}",weighted keyword rule; needs review due to low score or small margin,False,,,,Economic and Pricing Policy,1.35,1.35,True,Governance and Institutional Responsibility,1.2,0.15,1,4,harga fasilitas jaringan,,,ambiguous_small_margin
C00550,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 8,3,,,Pasal 8 ayat 3,BAB II,Bagian Kesatu,,"Dalam hal harga fasilitas jaringan Tenaga Listrik sebagaimana dimaksud pada ayat (1) lebih dari 30% (tiga puluh persen) dari harga pembelian Tenaga Listrik, wajib mendapatkan persetujuan harga dari Menteri",29,ayat-level clause,"Dalam hal harga fasilitas jaringan Tenaga Listrik sebagaimana dimaksud pada ayat (1) lebih dari 30% (tiga puluh persen) dari harga pembelian Tenaga Listrik, wajib mendapatkan persetujuan harga dari Menteri. Harga Pembelian Tenaga Listrik dari Pembangkit Tenaga Listrik yang Seluruhnya Dibangun oleh Badan Usaha",True,substantive_candidate,Economic and Pricing Policy,L4,weighted-rule-assisted,"harga pembelian tenaga listrik, persetujuan harga, harga fasilitas jaringan",0.99,False,"{""Energy Security"": 0.45, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.0, ""Economic and Pricing Policy"": 5.7, ""Governance and Institutional Responsibility"": 1.2, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [{""keyword"": ""tenaga listrik"", ""weight"": 0.45}], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [], ""Economic and Pricing Policy"": [{""keyword"": ""harga pembelian tenaga listrik"", ""weight"": 2.35}, {""keyword"": ""persetujuan harga"", ""weight"": 2.0}, {""keyword"": ""harga fasilitas jaringan"", ""weight"": 1.35}], ""Governance and Institutional Responsibility"": [{""keyword"": ""menteri"", ""weight"": 0.2}, {""keyword"": ""persetujuan"", ""weight"": 1.0}], ""Environmental Protection and Safety"": []}",weighted keyword rule,True,harga pembelian tenaga listrik; persetujuan harga,tariff_procurement,tariff_procurement: harga pembelian tenaga listrik; persetujuan harga,Economic and Pricing Policy,5.7,5.7,True,Governance and Institutional Responsibility,1.2,4.5,3,6,"harga pembelian tenaga listrik, persetujuan harga, harga fasilitas jaringan","harga pembelian tenaga listrik, persetujuan harga",,strong_evidence
C00551,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 8,3,,,Pasal 8 ayat 3,BAB II,Bagian Kesatu,,Harga Pembelian Tenaga Listrik dari Pembangkit Tenaga Listrik yang Seluruhnya Dibangun oleh Badan Usaha,14,ayat-level clause,"Dalam hal harga fasilitas jaringan Tenaga Listrik sebagaimana dimaksud pada ayat (1) lebih dari 30% (tiga puluh persen) dari harga pembelian Tenaga Listrik, wajib mendapatkan persetujuan harga dari Menteri. Harga Pembelian Tenaga Listrik dari Pembangkit Tenaga Listrik yang Seluruhnya Dibangun oleh Badan Usaha",True,substantive_candidate,Economic and Pricing Policy,L4,weighted-rule-assisted,"badan usaha, harga pembelian tenaga listrik",0.674,False,"{""Energy Security"": 1.8, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.0, ""Economic and Pricing Policy"": 2.65, ""Governance and Institutional Responsibility"": 0.3, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [{""keyword"": ""tenaga listrik"", ""weight"": 0.45}, {""keyword"": ""pembangkit tenaga listrik"", ""weight"": 1.35}], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [], ""Economic and Pricing Policy"": [{""keyword"": ""badan usaha"", ""weight"": 0.3}, {""keyword"": ""harga pembelian tenaga listrik"", ""weight"": 2.35}], ""Governance and Institutional Responsibility"": [{""keyword"": ""badan usaha"", ""weight"": 0.3}], ""Environmental Protection and Safety"": []}",weighted keyword rule,True,harga pembelian tenaga listrik,tariff_procurement,tariff_procurement: harga pembelian tenaga listrik,Economic and Pricing Policy,2.65,2.65,True,Energy Security,1.8,0.85,2,5,"harga pembelian tenaga listrik, badan usaha",harga pembelian tenaga listrik,badan usaha,strong_evidence
C00552,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 9,1,,,Pasal 9 ayat 1,BAB II,Bagian Kedua,,Pembelian Tenaga Listrik berdasarkan harga patokan tertinggi sebagaimana dimaksud dalam Pasal 6 ayat (1) dan ayat (2) dilakukan untuk pembelian Tenaga Listrik dari,23,ayat-level clause,Pembelian Tenaga Listrik berdasarkan harga patokan tertinggi sebagaimana dimaksud dalam Pasal 6 ayat (1) dan ayat (2) dilakukan untuk pembelian Tenaga Listrik dari:,True,substantive_candidate,Economic and Pricing Policy,L4,weighted-rule-assisted,harga patokan tertinggi,0.703,False,"{""Energy Security"": 0.45, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.0, ""Economic and Pricing Policy"": 2.35, ""Governance and Institutional Responsibility"": 0.0, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [{""keyword"": ""tenaga listrik"", ""weight"": 0.45}], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [], ""Economic and Pricing Policy"": [{""keyword"": ""harga patokan tertinggi"", ""weight"": 2.35}], ""Governance and Institutional Responsibility"": [], ""Environmental Protection and Safety"": []}",weighted keyword rule,True,harga patokan tertinggi,tariff_procurement,tariff_procurement: harga patokan tertinggi,Economic and Pricing Policy,2.35,2.35,True,Energy Security,0.45,1.9,1,2,harga patokan tertinggi,harga patokan tertinggi,,strong_evidence
